text,offensive
"Senhora, Tenha pena da esquerda, porque com a direita está tudo certo. 👍🏻🤘🤘🤘🤓",0
Exatamente!,0
Verdade !,0
É sério isso??? Comemorando a invasão nazista?????,0
Você está comemorando a invasão de Nazistas? É isso mesmo?,0
Que as escolas sao militarizada,0
Isso é sério???? 🤮🤮🤮🤮🤮,0
So fa dessa familia Bolsonaro👏👏❤️,0
"Pena que não virão a Salvador. As crianças do Colégio Militar daqui sonham com a presença de vcs. Mas devido as richas políticas, acho difícil.",0
"Precisamos aumentar os colégios militares para outros Estados e cidades , melhor educação e civismo",0
A Polônia foi invadida pelo exército nazista. Qual a razão de comemorar???,0
"Não entendi o post. Está enaltecendo a invasão da Polônia pelos alemães que culminou na maior guerra planetária da história, com opressão a judeus, ciganos, negros e homossexuais?",0
"Lindo de se ver, essas crianças se preparando para um futuro militar 👏👏👏👏👏",0
lindos,0
@user @user venha visitar o CM de campo grande MS.,0
"Tudo certo, mas a invasão da Polônia, pelo que me consta foi em 01/09/1939 e não em 27 de agosto",0
Lindos que todos abençoados e protegidos de todo mal em nome de Jesus amém🙌🏻🙏🏻🌹✨✨✨,0
"Bolsonaro, deveria abrir muitas escolas militares.Com certeza, as crianças seriam mais disciplinadas.",0
Meu sonho é ter um parente num colégio militar,0
Foi emicionante !Adorei a palestra.Muito aprendizado,0
KD a votação da PL 3723/2019,0
"Tenho muito orgulho dessa colégio,meus filhos estudam no CMB... Meu coração é só gratidão 🇧🇷",0
Geração salva🙏,0
Seria bom se todos os colégios fossem dessa maneira 👏👏,0
"São as melhores escolas, parabéns meu presidente. O BRASIL está precisando de uma reforma em todos os sentidos. Queremos um novo BRASIL..💪🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🛐🛐🛐",0
Isso é História! Obrigada Deputado Eduardo Bolsonaro!🇧🇷🇧🇷🇧🇷,0
Tenho orgulho dos colégios militares . Moro em Manaus . Meu filho estudou no Colégio Militar quando tinha 11 anos . Hoje ele é um homem de valores e princípios . Minha neta tá se formando tem no Colégio Militar e ama a escola . Com mto orgulho ! 👏👏👏👏👏💚💛,0
Esse é o verdadeiro futuro!! O melhor caminho para os nossos jovens!!👏👏💪,0
É a vez da”DIREITA”.,0
Oiee poderia nos divulgar?❤️,0
Que mulheres que nos orgulham 👏👏👏👏👏👏,0
Excelente!,0
👏👏👍🇧🇷QUI legal! Nunca vi a Câmara tão visitada💚💛LINDOS 👏,0
Cenas como essa dão um pouco de esperança sobre os nossos jovens...,0
Meu sonho minha filha estudar no colégio militar. Lindos meninas e meninas! Avante pelo Brasil Bolsonaros!,0
Essa foto ficou bonita,0
"Minha filha estudou em colégio militar a vida toda, desde o pré e sinceramente foi a melhor opção que nos fizemos. Só orgulho de completar a educação dela dentro do que é ter ordem e disciplina.",0
"Bom seria se todo Brasil tivesse a mesma educação oferecida em Brasília. Aliás, tudo que é oferecido em Brasília. Só temos as raspas. Eu torço por uma educação melhor em todos os estados. 🚩",0
"Lindos alunos, Deus os abençoe. Futuro do Brasil 🇧🇷🇧🇷🇧🇷💚💖",0
"Parabéns a todos, lindos!",0
🇧🇷🇧🇷🇧🇷🇧🇷 vamos Brasil!!!! Muito lindo.,0
Que diferença Deputado Eduardo de vc pra seu irmão Flávio se dependesse de mim vc seria o embaixador do Estados Unidos 👏,0
Creio que ainda vou ver 90% das escolas passar para a administração militar. Ordem e progresso .,0
Que exemplo !👏👏👏,0
Tomara que tenha aprendido que o nazismo era de direita.,0
@user 👉👉👉 opinião!!! Se pegarmos todo mês do contribuinte 1 real da luz /água/gás ... já teríamos milhões todos os meses ( para nossa Amazônia!!!) 👍🇧🇷😳todos os brasileiros estariam contribuindo com oque é nosso!! ( Amazônia),0
Esses daí nunca vão pedir soltura de condenado 👏🏻,0
"TENHO ORGULHO DESSE COLÉGIO, HÁ 33 ANOS ATRÁS MEU FILHO HOJE TENENTE CORONEL INGRRESSAVA COM 11 ANOS DE IDADE NO CMRJ💛💚",0
Foi demais👏,0
@user Disso vc deve entender!!!,0
Parabéns pelo diálogo!,0
Ameiii! Maravilhosos! 😍,0
"@user podem me chamar na próxima vez q rolar esse encontro, ta?",0
Alá mais um inocente injustiçado...,0
"Saudades, Haddad, saudades...",0
MEU PRESIDENTE AI ❤️❤️❤️,0
Melhor episódio da vida ❤️❤️❤️❤️❤️,0
Festival de maconha!,0
Uma imagem que gera esperança,0
"Volta, Daddinho! Livra a gente dessa barbárie. 😭😭😭😭",0
Questão de MKT pessoal. Relaxa esse ombro Haddad. Ele só sobre em posição de defesa. Precisa aprender a baixar essa tensão. Entrevista maravilhosa.,0
Meu querido ❤️,0
Show de bola ⚽️⚽️⚽️⚽️⚽️⚽️,0
Muito bom!,0
Divos,0
Sensacional! 🤗🤗🤗,0
Dois grandes ❤️,0
Meu presidente 💕,0
demaisssss👌🏻,0
Foi maravilhoso ❤️,0
Meu presidente👊,0
Futuro presidente 🙏,0
Bom dia,0
Que panelaço e esse,0
O que aconteceu com o João Gordo? Que bom que já está recuperando...,0
"Veganiza, Haddad ❤️",0
Imperdivel!!!!,0
Lindos 💕,0
Haddad♥👏👏👏👏,0
"Que massa ,querido Haddad. Que pena que não és nosso. Presidente !",0
Que legal! 👏👏,0
Eu tô esperando pra ver isso desde que a @user.torrico deixou um spoiller na página dela há mais de um mês! 😬🌱,0
Sensacional!,0
Assistindo 😍😍,0
"@user Prefeito, assistirei com certeza. Qta falta vc faz na adm de SP. A cidade está abandonada com o tal neto do tucano... 🇧🇷🌱📚👊",0
"Haddad Presidente do Brasil, em 2022.",0
Meu marido ❤️,0
Haddad é Lula !! Não solta a mão de ninguém,0
"? 😭 🍃 Faz mais de 16 dias que a está pegando fogo! O incêndio é o maior da história, várias reservas amazônicas e animais estão queimando nesse exato momento. O governo, a grande mídia ficaram calados! A situação é grave! A Amazônia está em chamas nesse exato momento! As queimadas no Brasil aumentaram 82% em relação ao ano de 2018 (dados do Inpe). Esta é a maior alta e também o maior número de registros em 7 anos no país. A fumaça cobre o céu de cidades do Sul, Sudeste como consequência das queimadas no Centro-Oeste e Norte. Unidades de Conservação e Terras Indígenas também sofrem com as queimadas!",0
Shippo muito!,0
A bolsa ontem desabou... Vai dar ruim pra Argentina d novo,0
Bem vindos todos os ermanos!!!!😍😍,0
Igual aos brasileiros fugindo para Portugal esquerdista? Porque é o que tá rolando em alta.,0
Este presidente fala mas não sabe o que diz.,0
"Vale lembrar q a vitória não será (apenas) de Cristina, será primeiramente de Alberto e mais ainda da esquerda. E Cristina diferente do líder daqui não foi egoísta e soube ceder e ter humildade de reconhecer o alto índice de rejeição que podia ter, e colocou em primeiro lugar o país e não a pessoa ou o partido. Que saibamos aprender!",0
Tenho fé a esquerda vencerá,0
Esperando essa vitória!!✊🏻,0
Cristina neles !!!!!!!!!,0
"@user lembra da multidão pra ver Cristina na CLACSO? Lembra da tristeza do povo nas ruas, e da energia linda dentro do Fórum?! Esperança Manuela! E ela está se concretizando na Argentina, o que nos dará mais força pra nossa esperança se incendiar! Avante governos progressistas da América do Sul 💪🏽🙌🏼👏🏼",0
E viva a esquerda💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖,0
@user não entendi o porquê do preconceito com Roraima.,0
Hahahaha virou uma Índia quando elegeu ele...,0
E vai vencer!,0
Vai vencer!,0
Ao contrário daqui o povo argentino acordou!,0
"Sinceramente, cada dia pior...",0
✊✊✊✊ Vitória Cristina!!!?,0
Já venceu.,0
Divina👏👏👏,0
Concordo c ele,0
"Sem comentários. A avante a vitória Cristina. Com na Argentina o povo ler mais, espero que não Caim no pacote de fake que deve vir por ai.",0
Patriotismo a parte....los Hermanos sempre tiveram mais cultura.. desta vez foi só mais uma demonstração,0
Ai quem me dera,0
Ja resolveu o problema do desemprego daqui???,0
Vitória bem pertinho 😍,0
"Deus, tenha piedade da argentina",0
"Vejo muito que se alimenta da escritura da Manuela,,prestem atenção na fala do presidente, não se deixe enganar e tire suas conclusões próprias,,",0
Vc tá na Bolívia?,0
Não é no sul.que os argentinos tiram férias?,0
Viva argentina !,0
"!!!! A volver, vamos a volver! Que o Brasil aprenda com o vizinho!",0
E ele sabe onde fica Roraima?,0
@user Deveria fazer procedimento dentário todos os dias,0
Q mais vamos ter q ouvir? Quantos desmandos!!,0
E o verdevaldo ???,0
"Quem quer o Brasil? ,kkkkk. Nem eu!",0
E brincadeira né essa gente não nos representa mesmo,0
Inacreditável mesmo!,0
"Então os jornalistas, a folha a Globo vão ser todos punidos??",0
Fazer um video denunciando essa fakenews seria mais util. Esse post confunde os leitores. Afinal derrubaram ou não?,0
Lei da mordaça,0
Isso não pode acontecer,0
🤔🤔🤔 será que as notícias fake vão vir com o anexo no roda pé ... é fake kkkkkk,0
Mais um desserviço ao povo brasileiro.,0
"Mas se o Bolsonaro vetou só algumas medidas, ele pediu para o congresso Nacional fazer isso, foi ingenuidade ou proposital, deveria ter vetado a lei...",0
Temos que votar em presidente e também deputados e senadores a favor do presidente,0
Triste,0
Desfazem tudo que o presidente Bolsonaro faz !!! Que sentido faz ?,0
"Desanimador, está difícil acreditar num Brasil melhor😭😭😭",0
"E aí carla, fazemos o que?",0
O que precisamos fazer?,0
"Me perdoe, valorosa Dep. Carla Zambeli mas este nosso amado País está por demais corrompido em suas bases mais necessárias para o pleno desenvolvido do progresso tão almejado por todos nós brasileiros. O mal que se infiltrou no nosso meio só sairá se primeiro houver um tratamento de choque ( que tenho até receio de pronunciá-lo) , extirpando por completo a raiz de todos os males e cortando-lhes os veios que a alimenta e só depois partir para atitudes que hoje vemos sendo desenvolvidas no congresso e afins. Considero todo o Congresso Nacional como um símbolo universal necessário da democracia que é importante e imprescindivel para o desenvolvimento saudável dos povos mas o que vemos é um Congresso fraco, abatido, por um lado pela corrupção, por outro pelo desânimo, medo, descaso, irresponsabilidade e descompromisso com o povo, com a Nação. Lamento, mas no passo que estamos indo, chegará o tempo que terão toma",0
Da forma que andam as coisas o presidente está se tornando uma rainha da Inglaterra 😘,0
"Dá desânimo de ler as notícias, lutamos tanto pra mudar as coisas e no fim não vira nada!! 😥",0
Lá vem a esquerda lacradora,0
Greta me lembra muito a Malala. São fios de esperança de que nossos filhos e netos ainda tem alguma chance de sobreviver num planeta que tá sendo destruído por uma geração que já está mais do que obsoleta,0
❤️muito amor por esta garota!!,0
Tão lúcida!,0
@user da uma olhada nesse depoimento!!!,0
"Daqui a 50 anos haverá (ou não) outra(o) jovem discursando, e chorando, e brigando novamente. Nada muda! Como vi uma vez em um filme: Ninguém se importa. Vários dirão aqui embaixo SIM, EU ME IMPORTO! Mas não, nos importamos em dar like e compartilhar, e após isso voltamos ao normal...",0
Sem palavras.Chorando com ela pela mãe Gaya.,0
Ela é a esperança de que o planeta ainda possa se salvar das inconsequências do homem! 👏🏼👏🏼👏🏼💪🤜🤛🙏😍,0
Excelente! Coragem!,0
@user @user Olha essa menina discursando na ONU. Eu a sigo no Insta faz um tempo já 👊🏼,0
Q força e inspiração pra todos nós 👏👏👏👏,0
Linda e braba,0
"Vamos essa menina sabe mais e a importância da preservação, do que o despreparado do Salles. Que tal ela no lugar dele. Seria uma boa.",0
Bravo,0
Arrepiada! Muito forte❤️,0
Que exemplo,0
Nasce um MITO 💜,0
Menina que orgulho de vc🙌❤️,0
Uauuuuu olha isso @user,0
Impressionante!,0
Não adianta falar em preservação ambiental sem falar no fim do capitalismo.,0
Essa e uma enviada de deus e uma profeta coracjoso fala com a força do esprito santo que nao deixa calar das injustica eum fenômeno enviada amem,0
Meu Deus ... essa menina... 🌹,0
"Esses são nossos adolescentes, maravilhosos e cansados da hipocrisia dos adultos. Maravilhosa 👏🏻👏🏻👏🏻",0
Que menina incrível! ❤️,0
Compartilhei 👏🏻👏🏻 mas muitos não querem enxergar a realidade,0
Como uma adolescente e uma boa causa podem revolucionar o mundo.,0
Mais maturidade que muita gente GRANDE.,0
Muito forte ! Mas não tocará os corações dos poderosos 😢😢😢,0
"Sou só eu ou mais alguém ficou preocupada com o jeito da Greta nesse vídeo?! Gente, sério, ela não parece bem. Acho que já está na hora das pessoas darem um pouco de paz pra ela. Pra uma garota de 16 anos, acho q ela já fez muito e me preocupa vê-la assim.",0
@user.guimaraes a heroína que o mundo precisa,0
Fantástica essa menina,0
@user vcs precisam fazer um ato em defesa da Amazônia que continua pegando fogo. Algo precisa ser feito. A situação é desesperadora! 😔,0
União urgente. Não temos mais tempo...todo reino dividido perde a guerra.,0
Gente do bem ❤️😍,0
Turma do bem !,0
Eitaaaaa! Isso sim é notícia boa! Gente boa!!!!,0
Vamos virar,0
Meus dois crushs Haddad e Freixo 💕,0
Haddad presidente. Lindo inteligente educado e perfeito.,0
"Haddad vc perdeu a eleição, mas eu não perdi meu voto.",0
Boa meu professor @user,0
Lindos❤💕🙏,0
Eu nunca vou entender como as pessoas deixaram de votar nesse professor pra votar naquele senhor sem educação sem ética,0
Apoio o ato e a visão mas cadê as mulheres?,0
O que é isso? É a luxuria em forma de homem?,0
"Lute por nós, pelo nosso país Haddad ❤️🙌👏",0
Força Haddad. Você é o Lula melhorado. A gente te ama. Apavora,0
Quero Haddad presidente,0
Haddad será nosso Presidente 2022👏👏👏👏👏👏👏,0
Simbora. Vamos dar a liberdade ao nosso querido presidente Luiz Inácio,0
✊ Estamos juntos,0
Lula livre ja,0
Lindos ❤️,0
Haddad o nosso presente em 2022,0
Parabéns pelo Luta guerreiros💪💪💪🌟🌟🌟😇😇😇🌹🌹🌹,0
Meu presidente 😍,0
Onde estão as mulheres???,0
Orgulho ! @user ! Melhor governo que a Paraíba já teve👏👏👏👏,0
Nossa e muita gente bonito junto,0
Meu presidente e meu governador ❤,0
Lula livre.,0
Professor 🔝🔝🔝,0
haddad e freixo ❤️ futuro do brasil,0
Lindao arrebenta,0
O melhor é a cara dela no final😂😂😂😂,0
Cortou logo o papo. Kkkkk,0
Não assisto,0
"Ledinha melhor reporter,de todos os tempos.",0
🙏Leda muito inteligente 🔥,0
"Nessa entrevista, todos lúcidos, né?",0
"Amo a Leda, ela é a verdadeira jornalista. Ela faz TODAS as perguntas,boas ou não, toca em todas as feridas, mas sempre com educação, imparcialidade, gentileza. Amooo",0
Não perco por nada! 👍,0
Parabéns!!!!!!,0
"A repórter com Leda Nagle sempre teve as melhores reportagem. Depois que a tiraram o programa sem censura não conseguimos mais ter uma entrevista de classe. Carisma, respeito, conhecimento... Parabéns!",0
Sera o maximo! Dois icones! Adooooro! 👏👏👏👏👏👏🙏🙏🙏🙏❤️❤️❤️❤️🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷,0
Esse entrevistado COM CERTEZA está lúcido. 😜,0
Ja vou preparar a pipoca pro show da Entrevista! 👏👏🇧🇷🇧🇷🇧🇷🇧🇷,0
"@user sou fã desde sempre❤️. E os Bolsonaro então, não preciso falar né. Não vou perder.👏👏👏",0
@user não perco por nada! 🔥,0
Avante 🏆🇧🇷👏,0
Vou assistir,0
Que horas vai ser transmitido e qual canal,0
Parabéns pela escolha para ser entrevistado,0
Não vou perder POR nada,0
